id	minute	city	visit_times
37970	64	贵州省	31
37971	1115	浙江省	61
37972	636	全球 	74
37973	805	广西壮族自治区	99
37974	79	辽宁省	93
37975	1115	天津市	4
37976	732	辽宁省	123
37977	818	浙江省	422
37978	1121	河北省	9
37979	735	全球 	50
37980	413	青海省	3
37981	468	甘肃省	19
37982	1123	河南省	14
37983	738	天津市	108
37984	415	湖北省	355
37985	469	山东省	252
37986	1126	福建省	24
37987	866	陕西省	163
37988	422	湖北省	370
37989	554	北京市	1129
37990	873	北京市	729
37991	1131	湖北省	55
37992	422	全球	8
37993	554	吉林省	72
37994	931	江西省	31
37995	165	山西省	99
37996	423	贵州省	26
37997	673	全球 	80
37998	940	青海省	3
37999	495	广西壮族自治区	72
38000	170	重庆市	194
38001	679	河南省	193
38002	941	广西壮族自治区	48
38003	1253	贵州省	2
38004	174	广西壮族自治区	56
38005	409	四川省	344
38006	943	湖北省	138
38007	1258	重庆市	8
38008	234	广东省	1009
38009	489	湖北省	369
38010	943	黑龙江省	14
38011	1260	新疆维吾尔自治区	2
38012	236	上海市	426
38013	491	全球	10
38014	1143	广西壮族自治区	2
38015	1261	湖南省	13
38016	719	陕西省	161
38017	236	河北省	71
38018	1155	云南省	4
38019	1265	甘肃省	1
38020	314	吉林省	73
38021	726	河北省	64
38022	1162	浙江省	44
38023	1267	全球 	47
38024	321	贵州省	47
38025	728	重庆市	49
38026	116	安徽省	162
38027	1270	陕西省	10
38028	324	贵州省	25
38029	841	广东省	1300
38030	122	四川省	229
38031	1317	广西壮族自治区	1
38032	393	西藏自治区	1
38033	139	全球	8
38034	151	黑龙江省	49
38035	1339	山西省	3
38036	761	辽宁省	180
38037	218	江西省	136
38038	151	山西省	134
38039	1346	河北省	9
38040	785	新疆维吾尔自治区	15
38041	333	宁夏回族自治区	4
38042	152	河北省	166
38043	13	河南省	33
38044	787	青海省	2
38045	158	吉林省	52
38046	336	重庆市	124
38047	19	北京市	216
38048	911	四川省	129
38049	162	海南省	25
38050	23	四川省	20
38051	337	海南省	9
38052	916	湖北省	114
38053	177	广西壮族自治区	42
38054	31	福建省	55
38055	341	湖北省	233
38056	917	重庆市	108
38057	32	上海市	126
38058	183	河北省	252
38059	433	新疆维吾尔自治区	7
38060	917	云南省	11
38061	40	重庆市	13
38062	364	山东省	351
38063	926	安徽省	65
38064	201	河南省	315
38065	438	黑龙江省	102
38066	364	安徽省	79
38067	1228	浙江省	45
38068	204	新疆维吾尔自治区	9
38069	440	青海省	1
38070	1234	辽宁省	12
38071	365	内蒙古自治区	46
38072	441	四川省	419
38073	205	山西省	105
38074	1239	青海省	1
38075	443	山西省	68
38076	368	陕西省	201
38077	207	云南省	33
38078	48	北京市	267
38079	447	湖北省	411
38080	209	湖北省	300
38081	56	陕西省	170
38082	650	全球 	141
38083	703	河南省	249
38084	211	湖南省	239
38085	1281	吉林省	3
38086	265	重庆市	44
38087	711	安徽省	140
38088	689	全球	4
38089	506	湖南省	186
38090	270	江西省	77
38091	820	湖南省	137
38092	691	甘肃省	101
38093	271	北京市	740
38094	539	陕西省	263
38095	827	广东省	1142
38096	695	浙江省	393
38097	274	山东省	133
38098	544	吉林省	94
38099	1303	河北省	8
38100	850	湖北省	241
38101	698	湖北省	339
38102	282	上海市	329
38103	548	四川省	510
38104	805	湖北省	210
38105	290	江苏省	213
38106	856	辽宁省	136
38107	1308	新疆维吾尔自治区	1
38108	814	全球	1
38109	620	福建省	109
38110	291	新疆维吾尔自治区	63
38111	1246	重庆市	10
38112	524	江西省	230
38113	628	北京市	804
38114	1265	广东省	94
38115	1050	北京市	165
38116	865	湖南省	110
38117	1315	河北省	11
38118	1050	内蒙古自治区	13
38119	1277	海南省	1
38120	931	全球 	117
38121	1055	江苏省	34
38122	1321	新疆维吾尔自治区	1
38123	933	山东省	107
38124	1056	江苏省	33
38125	1324	河南省	20
38126	942	上海市	371
38127	1061	贵州省	2
38128	1330	全球 	57
38129	64	安徽省	75
38130	946	江苏省	132
38131	1421	重庆市	4
38132	1332	甘肃省	2
38133	66	陕西省	140
38134	295	北京市	657
38135	1422	陕西省	23
38136	69	安徽省	113
38137	296	山西省	50
38138	1341	安徽省	9
38139	74	辽宁省	102
38140	1423	福建省	26
38141	297	吉林省	35
38142	1348	内蒙古自治区	6
38143	1432	河南省	19
38144	74	山东省	226
38145	299	湖南省	127
38146	1349	北京市	116
38147	4	山东省	52
38148	78	江苏省	184
38149	307	福建省	126
38150	18	全球 	78
38151	9	江西省	31
38152	497	宁夏回族自治区	10
38153	462	湖北省	396
38154	30	安徽省	34
38155	138	云南省	29
38156	499	四川省	511
38157	467	云南省	47
38158	40	河南省	203
38159	138	四川省	313
38160	511	湖南省	147
38161	469	河北省	168
38162	204	北京市	1062
38163	141	江西省	162
38164	543	黑龙江省	35
38165	529	重庆市	216
38166	205	海南省	49
38167	148	陕西省	324
38168	551	黑龙江省	77
38169	543	天津市	56
38170	622	江苏省	231
38171	554	广东省	1490
38172	208	宁夏回族自治区	8
38173	220	青海省	1
38174	623	江苏省	234
38175	739	广东省	1140
38176	295	内蒙古自治区	21
38177	225	黑龙江省	49
38178	560	湖北省	225
38179	863	安徽省	48
38180	938	宁夏回族自治区	2
38181	947	重庆市	40
38182	947	贵州省	14
38183	963	海南省	22
38184	966	北京市	410
38185	977	辽宁省	32
38186	980	上海市	135
38187	297	河北省	244
38188	1174	陕西省	12
38189	328	黑龙江省	27
38190	673	甘肃省	4
38191	297	福建省	88
38192	1185	海南省	2
38193	328	吉林省	69
38194	676	云南省	25
38195	300	山西省	33
38196	330	河北省	141
38197	681	浙江省	465
38198	1188	山东省	20
38199	469	全球 	150
38200	458	河北省	192
38201	681	江西省	191
38202	1193	安徽省	8
38203	705	四川省	359
38204	531	上海市	752
38205	684	内蒙古自治区	82
38206	1194	北京市	91
38207	1196	上海市	55
38208	716	广东省	847
38209	532	吉林省	144
38210	1038	海南省	1
38211	982	上海市	109
38212	1197	贵州省	4
38213	1052	重庆市	11
38214	535	辽宁省	180
38215	792	四川省	249
38216	1208	内蒙古自治区	7
38217	1357	山西省	12
38218	553	江苏省	276
38219	1055	云南省	2
38220	799	山西省	81
38221	1359	重庆市	6
38222	553	湖南省	71
38223	1056	河北省	11
38224	656	天津市	55
38225	1361	河北省	20
38226	1365	河南省	30
38227	1056	贵州省	2
38228	560	宁夏回族自治区	4
38229	662	广东省	966
38230	1059	湖北省	23
38231	1365	吉林省	4
38232	682	重庆市	96
38233	666	四川省	208
38234	1069	云南省	3
38235	992	陕西省	37
38236	1371	陕西省	5
38237	763	湖北省	219
38238	685	云南省	105
38239	1421	湖北省	22
38240	767	新疆维吾尔自治区	18
38241	965	河北省	59
38242	1421	陕西省	8
38243	967	黑龙江省	22
38244	770	四川省	304
38245	996	陕西省	87
38246	1421	甘肃省	3
38247	968	辽宁省	26
38248	886	云南省	31
38249	1423	北京市	122
38250	1002	河北省	19
38251	819	江苏省	299
38252	971	辽宁省	81
38253	1427	广西壮族自治区	11
38254	1020	辽宁省	26
38255	978	吉林省	9
38256	1428	吉林省	11
38257	1175	广东省	118
38258	1430	辽宁省	18
38259	1002	海南省	2
38260	1022	新疆维吾尔自治区	55
38261	1183	全球 	87
38262	1430	云南省	1
38263	1003	江西省	31
38264	1022	海南省	2
38265	1143	广东省	134
38266	1085	甘肃省	2
38267	1185	重庆市	13
38268	1037	安徽省	75
38269	3	辽宁省	13
38270	1086	江西省	6
38271	1192	全球 	146
38272	4	吉林省	5
38273	1100	陕西省	10
38274	1110	天津市	5
38275	1199	浙江省	49
38276	138	河北省	143
38277	1200	黑龙江省	3
38278	141	上海市	494
38279	1404	陕西省	11
38280	1126	全球 	40
38281	1202	辽宁省	13
38282	214	山西省	24
38283	1357	贵州省	1
38284	1407	福建省	16
38285	219	福建省	207
38286	1132	江西省	7
38287	970	上海市	184
38288	95	陕西省	80
38289	334	山西省	155
38290	1361	云南省	2
38291	1133	上海市	67
38292	95	湖南省	87
38293	425	青海省	1
38294	972	陕西省	81
38295	1133	青海省	1
38296	1362	湖北省	28
38297	426	北京市	1347
38298	1144	湖北省	21
38299	95	宁夏回族自治区	14
38300	165	全球	10
38301	972	辽宁省	31
38302	125	广西壮族自治区	40
38303	438	河南省	363
38304	100	河南省	430
38305	171	江西省	169
38306	244	青海省	2
38307	710	陕西省	175
38308	107	全球	1
38309	250	甘肃省	29
38310	175	山东省	390
38311	1174	重庆市	13
38312	200	安徽省	142
38313	231	福建省	128
38314	713	青海省	2
38315	251	内蒙古自治区	26
38316	792	青海省	2
38317	1150	宁夏回族自治区	3
38318	352	湖南省	129
38319	237	黑龙江省	39
38320	1181	陕西省	9
38321	255	广西壮族自治区	35
38322	355	吉林省	61
38323	799	宁夏回族自治区	26
38324	1187	山东省	13
38325	326	辽宁省	134
38326	256	四川省	238
38327	828	青海省	1
38328	1166	吉林省	4
38329	585	安徽省	164
38330	392	江西省	92
38331	1188	云南省	3
38332	379	全球	35
38333	606	云南省	27
38334	829	山东省	236
38335	1196	辽宁省	11
38336	393	贵州省	19
38337	606	内蒙古自治区	15
38338	1202	吉林省	4
38339	380	四川省	418
38340	851	黑龙江省	38
38341	748	宁夏回族自治区	6
38342	619	重庆市	85
38343	1170	湖北省	19
38344	1351	北京市	86
38345	952	山东省	47
38346	751	黑龙江省	54
38347	1352	青海省	1
38348	1170	山东省	14
38349	957	山东省	103
38350	752	江西省	219
38351	1354	广东省	91
38352	116	北京市	854
38353	959	甘肃省	3
38354	1356	浙江省	50
38355	760	四川省	436
38356	961	贵州省	12
38357	133	新疆维吾尔自治区	14
38358	1365	江苏省	19
38359	1212	重庆市	10
38360	777	宁夏回族自治区	39
38361	152	河南省	255
38362	1382	青海省	1
38363	1227	辽宁省	10
38364	917	湖南省	106
38365	408	海南省	21
38366	851	内蒙古自治区	6
38367	1384	福建省	17
38368	1236	云南省	4
38369	922	江苏省	123
38370	1385	上海市	91
38371	859	山西省	47
38372	924	河南省	136
38373	486	陕西省	243
38374	1239	浙江省	50
38375	1249	四川省	23
38376	860	海南省	44
38377	1044	河南省	15
38378	1151	上海市	107
38379	49	湖北省	135
38380	1253	广西壮族自治区	2
38381	861	河南省	226
38382	1258	江苏省	19
38383	51	北京市	322
38384	1052	湖北省	28
38385	1152	天津市	8
38386	60	陕西省	40
38387	1265	四川省	18
38388	1159	内蒙古自治区	5
38389	1053	北京市	147
38390	61	青海省	1
38391	1165	安徽省	8
38392	1266	湖南省	10
38393	1166	海南省	2
38394	62	甘肃省	2
38395	1320	陕西省	2
38396	1169	新疆维吾尔自治区	11
38397	1042	山西省	20
38398	1323	甘肃省	2
38399	118	贵州省	51
38400	1043	河南省	34
38401	1334	广西壮族自治区	3
38402	184	广东省	1280
38403	1055	上海市	62
38404	1338	河北省	9
38405	188	湖南省	139
38406	1069	天津市	12
38407	27	陕西省	16
38408	359	湖南省	164
38409	1069	河北省	8
38410	40	四川省	39
38411	365	甘肃省	16
38412	8	全球	2
38413	205	新疆维吾尔自治区	11
38414	369	广西壮族自治区	43
38415	9	山西省	56
38416	1057	吉林省	14
38417	209	全球 	206
38418	1059	河南省	11
38419	9	北京市	206
38420	644	天津市	64
38421	213	广西壮族自治区	134
38422	1061	辽宁省	8
38423	648	云南省	28
38424	299	甘肃省	13
38425	141	安徽省	159
38426	686	全球	25
38427	718	全球	5
38428	461	福建省	253
38429	148	青海省	1
38430	723	全球 	42
38431	687	重庆市	68
38432	461	吉林省	50
38433	731	湖北省	278
38434	149	河北省	86
38435	811	河北省	135
38436	1436	山东省	14
38437	461	山西省	222
38438	227	云南省	30
38439	813	河北省	130
38440	3	江西省	40
38441	329	河南省	150
38442	465	海南省	13
38443	814	上海市	338
38444	3	河北省	10
38445	335	福建省	105
38446	556	重庆市	215
38447	1041	重庆市	66
38448	6	陕西省	13
38449	336	黑龙江省	111
38450	672	江苏省	290
38451	146	全球 	156
38452	1044	北京市	183
38453	961	重庆市	33
38454	430	云南省	176
38455	678	安徽省	140
38456	1045	甘肃省	2
38457	838	河南省	130
38458	679	重庆市	86
38459	433	湖南省	204
38460	964	四川省	112
38461	997	山西省	3
38462	1046	北京市	195
38463	841	海南省	12
38464	125	山西省	43
38465	434	全球	48
38466	250	四川省	178
38467	1051	天津市	23
38468	436	山东省	210
38469	372	山西省	107
38470	1051	河南省	29
38471	447	广西壮族自治区	53
38472	373	全球	4
38473	1054	山东省	17
38474	448	北京市	1185
38475	377	云南省	47
38476	456	黑龙江省	62
38477	1057	广东省	269
38478	1061	北京市	96
38479	378	新疆维吾尔自治区	8
38480	702	重庆市	72
38481	1076	河北省	13
38482	967	全球 	64
38483	707	辽宁省	163
38484	381	宁夏回族自治区	3
38485	1061	河南省	11
38486	385	辽宁省	204
38487	214	福建省	183
38488	710	海南省	9
38489	1067	陕西省	9
38490	399	河北省	117
38491	716	江苏省	366
38492	153	江西省	198
38493	222	湖南省	114
38494	1069	安徽省	17
38495	403	江苏省	468
38496	795	河北省	152
38497	1424	海南省	2
38498	330	北京市	912
38499	485	湖北省	323
38500	1429	甘肃省	21
38501	796	贵州省	64
38502	331	江苏省	475
38503	485	甘肃省	15
38504	1429	上海市	77
38505	799	内蒙古自治区	30
38506	339	江西省	45
38507	486	云南省	54
38508	1439	广西壮族自治区	10
38509	800	全球	13
38510	971	陕西省	51
38511	340	上海市	558
38512	727	新疆维吾尔自治区	11
38513	1077	天津市	19
38514	9	云南省	3
38515	425	贵州省	109
38516	827	湖南省	158
38517	731	青海省	3
38518	11	广西壮族自治区	5
38519	829	全球	4
38520	426	青海省	1
38521	833	内蒙古自治区	11
38522	973	重庆市	16
38523	1081	黑龙江省	2
38524	137	广西壮族自治区	188
38525	1176	北京市	81
38526	427	湖南省	167
38527	861	天津市	118
38528	835	吉林省	28
38529	1186	江苏省	14
38530	139	河南省	214
38531	1084	吉林省	5
38532	841	山西省	104
38533	1291	安徽省	9
38534	428	吉林省	48
38535	1200	全球 	87
38536	1085	四川省	23
38537	143	全球 	121
38538	1281	青海省	1
38539	431	吉林省	139
38540	1203	海南省	1
38541	1291	新疆维吾尔自治区	1
38542	215	河南省	153
38543	1092	海南省	1
38544	439	江苏省	465
38545	1292	重庆市	7
38546	1208	青海省	1
38547	444	上海市	572
38548	330	湖北省	189
38549	1289	安徽省	9
38550	1295	河南省	13
38551	1369	陕西省	4
38552	1100	安徽省	16
38553	334	广东省	890
38554	449	江西省	91
38555	1293	湖北省	16
38556	1381	黑龙江省	1
38557	1103	黑龙江省	4
38558	1299	吉林省	5
38559	154	上海市	453
38560	429	湖南省	171
38561	457	河南省	263
38562	63	广东省	712
38563	1383	海南省	2
38564	430	河北省	186
38565	1301	海南省	1
38566	65	全球 	103
38567	458	陕西省	219
38568	1394	内蒙古自治区	4
38569	154	浙江省	610
38570	439	河南省	264
38571	1385	重庆市	3
38572	1308	河南省	12
38573	703	江苏省	322
38574	1402	广西壮族自治区	4
38575	243	四川省	155
38576	77	江西省	46
38577	441	河南省	283
38578	69	宁夏回族自治区	12
38579	710	江苏省	276
38580	1409	辽宁省	30
38581	124	甘肃省	70
38582	78	贵州省	29
38583	249	安徽省	97
38584	447	福建省	407
38585	74	黑龙江省	74
38586	97	四川省	216
38587	714	四川省	578
38588	78	内蒙古自治区	39
38589	132	重庆市	136
38590	414	黑龙江省	31
38591	454	天津市	169
38592	254	山东省	124
38593	102	全球	2
38594	456	浙江省	702
38595	417	山东省	290
38596	257	湖南省	102
38597	79	全球 	71
38598	796	江西省	144
38599	134	河北省	95
38600	707	新疆维吾尔自治区	66
38601	103	山东省	239
38602	413	西藏自治区	1
38603	259	黑龙江省	67
38604	418	河北省	179
38605	798	黑龙江省	54
38606	258	河南省	139
38607	964	山东省	23
38608	790	河北省	188
38609	104	河南省	280
38610	377	浙江省	695
38611	414	上海市	615
38612	798	江西省	195
38613	799	河北省	192
38614	494	江苏省	476
38615	184	湖南省	92
38616	1288	吉林省	7
38617	801	全球 	79
38618	415	天津市	98
38619	495	天津市	128
38620	378	甘肃省	20
38621	188	全球	10
38622	823	广西壮族自治区	48
38623	416	甘肃省	22
38624	828	江西省	99
38625	1296	河北省	8
38626	501	吉林省	37
38627	569	广西壮族自治区	42
38628	417	全球	14
38629	828	湖北省	225
38630	854	安徽省	149
38631	385	浙江省	578
38632	1297	浙江省	57
38633	502	内蒙古自治区	49
38634	495	河南省	222
38635	859	江西省	172
38636	829	福建省	302
38637	401	广东省	1320
38638	1300	上海市	63
38639	384	福建省	223
38640	506	山西省	94
38641	500	全球	7
38642	1259	重庆市	8
38643	538	内蒙古自治区	91
38644	402	江苏省	535
38645	400	宁夏回族自治区	5
38646	502	福建省	409
38647	1310	海南省	1
38648	1265	上海市	58
38649	854	陕西省	112
38650	539	海南省	10
38651	489	河北省	126
38652	1270	云南省	3
38653	503	广西壮族自治区	47
38654	65	贵州省	12
38655	543	浙江省	515
38656	494	辽宁省	161
38657	1318	湖南省	9
38658	504	湖南省	183
38659	69	广东省	916
38660	623	湖北省	249
38661	721	江苏省	298
38662	1325	福建省	19
38663	505	甘肃省	62
38664	624	青海省	5
38665	74	湖南省	125
38666	1332	辽宁省	11
38667	724	河南省	290
38668	538	浙江省	481
38669	633	广东省	915
38670	1334	四川省	19
38671	75	宁夏回族自治区	10
38672	966	江西省	55
38673	539	吉林省	63
38674	725	辽宁省	204
38675	734	广西壮族自治区	79
38676	1211	重庆市	10
38677	1337	广西壮族自治区	3
38678	78	宁夏回族自治区	4
38679	620	黑龙江省	71
38680	727	湖北省	370
38681	737	黑龙江省	47
38682	1339	上海市	58
38683	627	天津市	80
38684	411	全球	10
38685	876	广西壮族自治区	100
38686	729	福建省	238
38687	24	贵州省	3
38688	628	重庆市	55
38689	406	广西壮族自治区	98
38690	929	江苏省	120
38691	28	上海市	142
38692	412	辽宁省	132
38693	729	贵州省	16
38694	976	湖北省	40
38695	733	山东省	291
38696	407	全球	10
38697	417	安徽省	248
38698	1016	江西省	25
38699	36	甘肃省	6
38700	730	辽宁省	169
38701	735	四川省	448
38702	1021	云南省	7
38703	194	天津市	116
38704	639	广东省	725
38705	41	江苏省	95
38706	737	湖南省	182
38707	730	新疆维吾尔自治区	12
38708	1023	四川省	66
38709	350	广东省	919
38710	642	广东省	872
38711	201	重庆市	140
38712	1038	天津市	8
38713	740	海南省	31
38714	732	河北省	118
38715	204	辽宁省	133
38716	354	云南省	38
38717	1178	广西壮族自治区	1
38718	1024	湖南省	21
38719	646	陕西省	147
38720	1040	湖北省	26
38721	211	山西省	30
38722	747	安徽省	108
38723	832	陕西省	190
38724	1181	河南省	10
38725	1025	湖北省	90
38726	649	海南省	23
38727	357	河南省	190
38728	1187	湖北省	22
38729	1042	江苏省	41
38730	294	贵州省	20
38731	1035	湖北省	28
38732	867	湖北省	250
38733	654	贵州省	112
38734	833	北京市	976
38735	460	贵州省	20
38736	580	辽宁省	169
38737	1121	全球 	67
38738	875	天津市	55
38739	533	河南省	438
38740	1124	重庆市	11
38741	935	全球 	92
38742	978	浙江省	133
38743	552	浙江省	568
38744	1213	广东省	131
38745	937	河南省	70
38746	1128	广东省	131
38747	1216	甘肃省	1
38748	1174	安徽省	8
38749	937	甘肃省	79
38750	1135	山西省	1
38751	556	河南省	252
38752	1218	黑龙江省	3
38753	1175	上海市	60
38754	838	上海市	469
38755	582	云南省	88
38756	1221	河南省	11
38757	1183	湖北省	25
38758	488	贵州省	35
38759	839	湖北省	185
38760	582	全球	17
38761	491	宁夏回族自治区	7
38762	1221	四川省	12
38763	1183	云南省	4
38764	1256	河北省	9
38765	588	河南省	264
38766	1225	浙江省	49
38767	493	辽宁省	147
38768	1257	重庆市	8
38769	617	贵州省	35
38770	1189	福建省	24
38771	175	新疆维吾尔自治区	3
38772	559	陕西省	246
38773	1228	黑龙江省	3
38774	938	福建省	116
38775	690	海南省	32
38776	1257	贵州省	2
38777	948	内蒙古自治区	7
38778	1197	湖北省	21
38779	1239	全球 	71
38780	232	安徽省	141
38781	677	浙江省	435
38782	1140	黑龙江省	4
38783	699	江西省	153
38784	1259	湖北省	20
38785	1197	湖南省	10
38786	497	湖北省	408
38787	242	福建省	103
38788	680	福建省	60
38789	1241	北京市	113
38790	1143	宁夏回族自治区	3
38791	1264	四川省	18
38792	717	山西省	123
38793	1207	海南省	1
38794	540	云南省	79
38795	315	江西省	104
38796	1209	河南省	9
38797	685	四川省	164
38798	1049	福建省	37
38799	722	内蒙古自治区	45
38800	1354	天津市	5
38801	1151	湖北省	18
38802	1050	吉林省	6
38803	388	浙江省	610
38804	1371	辽宁省	13
38805	1267	湖南省	9
38806	87	全球 	48
38807	548	全球	19
38808	963	北京市	366
38809	1053	新疆维吾尔自治区	2
38810	1374	吉林省	4
38811	1057	云南省	3
38812	726	江苏省	332
38813	1366	上海市	69
38814	1151	海南省	2
38815	966	湖北省	76
38816	622	贵州省	5
38817	1272	吉林省	3
38818	1377	北京市	95
38819	89	广西壮族自治区	88
38820	393	黑龙江省	119
38821	1059	天津市	9
38822	137	北京市	946
38823	1066	辽宁省	12
38824	834	广东省	1134
38825	1371	内蒙古自治区	5
38826	1279	山东省	11
38827	968	甘肃省	3
38828	1159	安徽省	8
38829	271	山东省	139
38830	394	内蒙古自治区	61
38831	137	重庆市	88
38832	1430	全球 	95
38833	631	全球	65
38834	972	海南省	12
38835	1432	重庆市	8
38836	1165	黑龙江省	5
38837	1377	山西省	2
38838	1333	湖北省	28
38839	272	内蒙古自治区	12
38840	397	宁夏回族自治区	2
38841	242	重庆市	76
38842	13	甘肃省	5
38843	842	河南省	305
38844	976	全球 	66
38845	1336	甘肃省	2
38846	275	西藏自治区	1
38847	1380	四川省	13
38848	746	河南省	156
38849	847	全球 	128
38850	121	云南省	31
38851	252	广西壮族自治区	41
38852	398	安徽省	166
38853	1194	江西省	5
38854	218	上海市	510
38855	17	湖南省	12
38856	252	云南省	32
38857	286	安徽省	138
38858	221	广西壮族自治区	67
38859	1009	上海市	178
38860	754	天津市	55
38861	1383	辽宁省	10
38862	377	河北省	214
38863	804	北京市	900
38864	1210	天津市	9
38865	1195	山西省	3
38866	21	浙江省	134
38867	293	安徽省	80
38868	400	云南省	63
38869	332	湖北省	165
38870	493	河北省	144
38871	1024	天津市	7
38872	34	四川省	96
38873	1211	广东省	105
38874	804	陕西省	155
38875	1208	重庆市	10
38876	332	北京市	895
38877	918	宁夏回族自治区	8
38878	124	广西壮族自治区	165
38879	518	重庆市	146
38880	726	宁夏回族自治区	3
38881	1215	湖南省	7
38882	1027	山西省	24
38883	36	内蒙古自治区	86
38884	341	北京市	1083
38885	1208	江苏省	19
38886	129	天津市	80
38887	811	广东省	952
38888	727	宁夏回族自治区	3
38889	918	内蒙古自治区	33
38890	341	四川省	202
38891	589	重庆市	105
38892	1008	湖北省	52
38893	299	上海市	376
38894	130	山西省	58
38895	1106	河南省	32
38896	1221	江苏省	18
38897	818	贵州省	7
38898	920	上海市	238
38899	1362	内蒙古自治区	5
38900	662	安徽省	82
38901	1090	海南省	1
38902	435	重庆市	230
38903	1098	陕西省	29
38904	1111	湖北省	20
38905	132	福建省	192
38906	304	湖南省	158
38907	437	黑龙江省	119
38908	926	河南省	85
38909	663	青海省	1
38910	1016	云南省	7
38911	1098	广西壮族自治区	4
38912	1372	黑龙江省	1
38913	1225	全球 	87
38914	444	甘肃省	31
38915	1386	新疆维吾尔自治区	2
38916	132	黑龙江省	32
38917	1145	上海市	67
38918	1111	湖南省	11
38919	765	湖北省	359
38920	451	广西壮族自治区	73
38921	1387	江苏省	16
38922	453	甘肃省	38
38923	127	江苏省	386
38924	305	山东省	120
38925	1021	天津市	18
38926	1236	江苏省	17
38927	1145	四川省	26
38928	1113	云南省	3
38929	878	云南省	12
38930	245	河南省	142
38931	1387	吉林省	8
38932	454	全球	6
38933	1392	辽宁省	10
38934	457	天津市	69
38935	1033	四川省	43
38936	1236	宁夏回族自治区	3
38937	129	河北省	109
38938	891	湖北省	269
38939	1114	青海省	1
38940	307	北京市	717
38941	1145	全球 	113
38942	1394	天津市	4
38943	248	山东省	174
38944	705	黑龙江省	137
38945	132	江西省	87
38946	1400	全球 	115
38947	41	福建省	59
38948	256	福建省	139
38949	1112	吉林省	8
38950	903	湖南省	116
38951	710	内蒙古自治区	18
38952	1126	上海市	65
38953	1147	海南省	5
38954	1405	天津市	3
38955	136	北京市	967
38956	797	青海省	1
38957	1408	江西省	7
38958	818	辽宁省	107
38959	42	辽宁省	80
38960	247	上海市	330
38961	259	山东省	120
38962	459	河南省	246
38963	103	江西省	96
38964	1112	江西省	6
38965	1126	甘肃省	3
38966	824	河南省	186
38967	907	陕西省	94
38968	1163	青海省	1
38969	105	天津市	72
38970	824	山西省	117
38971	44	陕西省	104
38972	260	山东省	123
38973	469	北京市	1755
38974	907	安徽省	48
38975	1113	甘肃省	7
38976	832	广东省	1270
38977	259	天津市	30
38978	1132	甘肃省	3
38979	109	辽宁省	146
38980	260	上海市	311
38981	1165	四川省	21
38982	847	浙江省	280
38983	190	青海省	2
38984	47	宁夏回族自治区	1
38985	375	湖北省	225
38986	1136	宁夏回族自治区	3
38987	1295	山东省	18
38988	372	宁夏回族自治区	2
38989	850	福建省	202
38990	1017	陕西省	40
38991	1172	四川省	16
38992	194	贵州省	15
38993	1132	福建省	24
38994	852	河北省	122
38995	196	上海市	526
38996	1304	全球 	53
38997	1213	天津市	8
38998	375	宁夏回族自治区	3
38999	379	北京市	1064
39000	1174	黑龙江省	4
39001	1033	青海省	1
39002	62	湖北省	53
39003	1138	广东省	176
39004	353	广东省	1051
39005	962	福建省	128
39006	353	上海市	543
39007	969	云南省	39
39008	1214	北京市	104
39009	383	内蒙古自治区	25
39010	1034	北京市	182
39011	376	福建省	235
39012	151	海南省	31
39013	85	天津市	119
39014	124	宁夏回族自治区	11
39015	1307	山西省	3
39016	580	云南省	52
39017	975	广西壮族自治区	7
39018	583	湖北省	387
39019	385	湖北省	301
39020	65	重庆市	100
39021	1225	河南省	9
39022	151	新疆维吾尔自治区	4
39023	400	青海省	3
39024	153	宁夏回族自治区	12
39025	976	陕西省	115
39026	583	山西省	89
39027	976	上海市	126
39028	584	陕西省	240
39029	978	山东省	23
39030	402	内蒙古自治区	45
39031	76	宁夏回族自治区	29
39032	1233	江苏省	17
39033	584	福建省	130
39034	414	河北省	184
39035	1234	山东省	15
39036	407	海南省	9
39037	1177	全球 	76
39038	422	天津市	102
39039	1234	河南省	8
39040	408	山西省	37
39041	589	陕西省	195
39042	406	云南省	82
39043	164	海南省	14
39044	156	江苏省	454
39045	1179	辽宁省	10
39046	949	湖北省	96
39047	49	安徽省	41
39048	501	天津市	103
39049	492	广西壮族自治区	113
39050	1185	湖南省	16
39051	171	四川省	307
39052	407	辽宁省	196
39053	179	河北省	136
39054	52	湖北省	55
39055	508	吉林省	49
39056	179	上海市	502
39057	1284	天津市	6
39058	723	江西省	317
39059	180	辽宁省	154
39060	53	北京市	268
39061	1286	山西省	2
39062	180	云南省	23
39063	184	甘肃省	48
39064	56	福建省	155
39065	1299	湖南省	6
39066	511	河北省	207
39067	187	广西壮族自治区	115
39068	730	宁夏回族自治区	23
39069	186	河南省	214
39070	1304	湖北省	13
39071	60	全球 	49
39072	537	全球	10
39073	1419	黑龙江省	23
39074	87	上海市	238
39075	833	贵州省	9
39076	362	上海市	563
39077	1313	云南省	3
39078	528	海南省	30
39079	268	广东省	768
39080	1351	辽宁省	12
39081	950	黑龙江省	17
39082	541	湖南省	216
39083	1431	吉林省	5
39084	1356	湖北省	14
39085	837	甘肃省	31
39086	951	浙江省	125
39087	366	海南省	9
39088	1314	北京市	70
39089	273	贵州省	25
39090	1359	安徽省	12
39091	954	青海省	2
39092	1435	陕西省	8
39093	568	湖北省	354
39094	624	湖北省	263
